live a lie	yes	living/VERB lie/NOUN live/VERB lived/VERB	lie	liggen;leugens;ligt;leugen
live in sin	yes	living/VERB in/ADP sin/NOUN lives/VERB /PUNCT live/VERB lived/VERB	sin	zondes;zonden;zonde
live wire	yes	live/ADJ wire/NOUN wires/NOUN	wire wires	draad;draden;draadje draad;draden;draadje
lock horns	yes	lock/VERB horns/NOUN locking/VERB	horns	hoorns;horens;toeter;hoorn;claxon
lock the stable door after the horse has bolted	yes	locking/VERB stable/ADJ door/NOUN after/ADP horse/NOUN has/AUX bolted/VERB	door horse	deur;deuren paarden;paard
lone wolf	yes	lone/ADJ wolf/NOUN	wolf	wolf;wolven
long in the tooth	yes	long/ADV in/ADP tooth/NOUN /PUNCT	tooth	gebit;tand;tanden
long time no see	yes	long/ADJ time/NOUN no/INTJ see/NOUN	time see	keer;tijd zien;zie;ziet
look on the bright side	yes	look/VERB on/ADP bright/ADJ side/NOUN looking/VERB looks/VERB looked/VERB	side	zijde;zijden;zijkant;kant
look the other way	yes	looks/VERB other/ADJ way/NOUN look/VERB /PUNCT looked/VERB looking/VERB	way	manier;weg;manieren
look the part	yes	look/VERB part/NOUN looking/VERB looks/VERB looked/VERB /PUNCT	part	rol;onderdelen;deel;onderdeel
lose face	yes	lose/VERB face/NOUN lost/VERB losing/VERB /PUNCT	face	gezicht;gezichten
lose heart	yes	lose/VERB heart/NOUN lost/VERB loses/VERB /PUNCT losing/VERB	heart	hart;harten;hartje
lose the plot	yes	loses/VERB plot/NOUN lost/VERB /PUNCT lose/VERB plots/NOUN	plot plots	perceel;percelen;samenzwering;complot perceel;percelen;samenzwering;complot
lose your head	yes	losing/VERB your/DET heads/NOUN lose/VERB head/NOUN	heads head	kop;hoofd;hoofden kop;hoofd;hoofden
lose your marbles	yes	lost/VERB your/DET marble/NOUN	marble	knikkers;knikker;marmer
lose your shirt	yes	lose/VERB your/DET shirts/NOUN losing/VERB shirt/NOUN	shirts shirt	hemd;shirt;overhemd hemd;shirt;overhemd
make a clean break	yes	make/VERB clean/ADJ break/NOUN cleaner/ADJ making/VERB	break	doorbraak;pauzes;breken;pauze;breuk;breekt
make a go of	yes	make/VERB go/NOUN of/ADP making/VERB made/VERB	go	ga;gaan
make a killing	yes	killings/NOUN made/VERB killing/NOUN make/VERB /PUNCT making/VERB	killings killing	het;het doden van;doden;van;moordenaar;moorden;moord het;het doden van;doden;doodt;van;moordenaar;moord
make a meal of	yes	make/VERB meal/NOUN of/ADP made/VERB making/VERB meals/NOUN makes/VERB	meal meals	maaltijd;maaltijden;eten maaltijden;maaltijd;eten
make a monkey of someone	yes	make/VERB monkeys/NOUN of/ADP us/PRON monkey/NOUN you/PRON analysts/NOUN	monkeys monkey analysts	aap;apen;aapje aap;apen;aapje analisten;analist
make a mountain out of a molehill	yes	make/VERB mountain/NOUN out/SCONJ of/ADP molehill/NOUN making/VERB	mountain molehill	berg;bergen molshoop;molhoop;molhill;molhills;molshopen;mollenhoop
make a move	yes	making/VERB move/NOUN made/VERB make/VERB moves/NOUN makes/VERB	move moves	verplaatsen;zetten;zet;beweg;bewegingen;beweging;bewegen;beweegt verplaatsen;zetten;zet;beweg;bewegingen;beweging;bewegen;beweegt
make a night of it	yes	make/VERB night/NOUN of/ADP it/PRON /PUNCT	night	avond;nacht;nachten
make a pig's ear of	yes	make/VERB pig/NOUN s/PART ear/NOUN of/ADP made/VERB	pig ear	varken;zwijn;varkens oren;oor
make a pitch	yes	make/VERB pitch/NOUN making/VERB made/VERB makes/VERB	pitch	plaats;toonhoogte;plaatsen;worp
make a splash	yes	make/VERB splash/NOUN made/VERB making/VERB makes/VERB splashes/NOUN	splash splashes	plons;spatje;spetters;spat;spatten;spetter plons;spatje;spetters;spat;spatten;spetter
make a virtue of necessity	yes	making/VERB virtue/NOUN of/ADP necessity/NOUN make/VERB made/VERB	virtue necessity	deugd;deugden;deugdzaamheid noodzaak;benodigdheden;behoeftes
make bricks without straw	yes	making/VERB bricks/NOUN without/ADP straw/NOUN	bricks straw	bakstenen;steen;baksteen rietje;stro;rietjes;strohalm
make ends meet	yes	making/VERB ends/NOUN meet/VERB make/VERB /PUNCT makes/VERB made/VERB	ends	eindigen;eindigt;einde
make hay	yes	making/VERB hay/NOUN make/VERB made/VERB makes/VERB	hay	hooien;hooiberg;hooitje;hooi
make head or tail of	yes	make/VERB head/NOUN or/CCONJ tail/NOUN of/ADP made/VERB tails/NOUN	head tail tails	kop;hoofd;hoofden munt;staart;staarten munt;staart;staarten
make heavy weather of	yes	make/VERB heavy/ADJ weather/NOUN of/ADP making/VERB made/VERB makes/VERB	weather	weerbericht;weer;weersgesteldheid
make history	yes	made/VERB history/NOUN make/VERB making/VERB /PUNCT makes/VERB	history	verleden;geschiedenissen;geschiedenis
make light of	yes	made/VERB light/NOUN of/ADP make/VERB making/VERB makes/VERB	light	lampje;lichtje;licht;lichten;lamp
make light work of	yes	make/VERB light/ADJ work/NOUN of/ADP made/VERB makes/VERB making/VERB	work	werkt;werk;werken
make money hand over fist	yes	making/VERB money/NOUN hand/NOUN over/ADP fist/NOUN	money hand fist	geld handen;hand vuist;vuisten
make short work of	yes	make/VERB short/ADJ work/NOUN of/ADP made/VERB making/VERB	work	werkt;werk;werken
make someone's day	yes	made/VERB our/DET day/NOUN my/DET make/VERB your/DET his/DET their/DET /PUNCT making/VERB makes/VERB pauline/PROPN somebody/PRON tommy/PROPN	day	dagen;dag
make the cut	yes	made/VERB cut/NOUN cuts/NOUN make/VERB making/VERB makes/VERB	cut cuts	bezuiniging;snijden;sneetje;sneetjes;snijwond;gesneden;snee;bezuinigingen;snijwonden bezuiniging;snijden;sneetje;sneetjes;snijwond;bezuinigingen;snee;gesneden;snijwonden
make the grade	yes	make/VERB grade/NOUN made/VERB making/VERB grades/NOUN makes/VERB /PUNCT	grade grades	cijfer;rang;cijfers;rangen cijfer;rang;cijfers;rangen
make tracks	yes	make/VERB tracks/NOUN track/NOUN making/VERB made/VERB /PUNCT	tracks track	spoor;sporen spoor;sporen
make waves	yes	makes/VERB waves/NOUN make/VERB making/VERB made/VERB wave/NOUN	waves wave	golf;golven golf;golven
make your blood boil	yes	makes/VERB your/DET blood/NOUN boil/NOUN	blood boil	bloed kook;koken;kookplaat;kookt;kokkin
man and boy	yes	men/NOUN and/CCONJ boys/NOUN man/NOUN boy/NOUN /PUNCT	men boys man boy	man;mannen jongen;jongens man;mannen jongen;jongens
man of god	yes	man/NOUN of/ADP god/PROPN men/NOUN	man men	man;mannen man;mannen
man of straw	yes	man/NOUN of/ADP straw/NOUN men/NOUN strawhe/PROPN	man straw men	man;mannen rietje;stro;rietjes;strohalm man;mannen
man of the cloth	yes	man/NOUN of/ADP cloth/NOUN men/NOUN /PUNCT	man cloth men	man;mannen doekje;doek;kleed;doeken man;mannen
man's best friend	yes	man/NOUN s/PART best/ADJ friend/NOUN	man friend	man;mannen vriendin;vriend;vrienden
many moons ago	yes	many/ADJ moons/NOUN ago/ADV	moons	maan;manen
marching orders	yes	marching/NOUN orders/NOUN /PUNCT	marching orders	marcheren;mars bestellen;bestellingen;bevelen;bevel;opdracht;bestelling
mark someone's card	yes	mark/VERB your/DET card/NOUN her/DET marked/VERB	card	kaartje;kaart;kaarten
mark time	yes	mark/VERB time/NOUN	time	keer;tijd
marriage of convenience	yes	marriage/NOUN of/ADP convenience/NOUN /PUNCT	marriage convenience	huwelijk;huwelijken gemakken;gemak
mean business	yes	mean/VERB business/NOUN means/VERB meant/VERB businesses/NOUN /PUNCT	business businesses	zaak;bedrijf zaak;bedrijf;bedrijven
meat and potatoes	yes	meat/NOUN and/CCONJ potato/NOUN potatoes/NOUN	meat potato potatoes	vleeswaren;vlees aardappelen;aardappel;aardappels aardappelen;aardappel;aardappels
meet someone halfway	yes	meet/VERB problem/NOUN halfway/ADV met/VERB people/NOUN him/PRON them/PRON children/NOUN me/PRON /PUNCT us/PRON hodkinson/PROPN meeting/VERB you/PRON	problem people children	probleem;problemen mensen;mens;volk kind;kinderen
meet your match	yes	met/VERB your/DET match/NOUN meet/VERB	match	met;gelijkenis;overeenkomst;overeen;lucifer;lucifers;komen;komt overeen met
mend fences	yes	mend/VERB fences/NOUN fence/NOUN mending/VERB mended/VERB	fences fence	omheining;hek;hekken omheining;hek;hekken
mind over matter	yes	mind/NOUN over/ADP matter/NOUN /PUNCT	mind matter	geesten;geest materie;zaak;in;zaken;iets
miss the boat	yes	missed/VERB boat/NOUN /PUNCT misses/VERB missing/VERB	boat	boot;boten
moment of truth	yes	moment/NOUN of/ADP truth/NOUN /PUNCT moments/NOUN	moment truth moments	moment;momenten waarheden;waarheid moment;momenten
money for jam	yes	money/NOUN for/ADP jam/PROPN	money	geld
money talks	yes	money/NOUN talks/NOUN	money talks	geld praat;gesprek;praatje;praten
more haste, less speed	yes	more/ADJ haste/NOUN /PUNCT less/ADJ speed/NOUN	haste speed	haast;haasten snelheid;snelheden
more's the pity	yes	more/ADV s/AUX pity/NOUN /PUNCT	pity	uit;vroomheid;medelijden;jammer
move heaven and earth	yes	moved/VERB heaven/PROPN and/CCONJ earth/NOUN move/VERB moving/VERB	earth	aarde;aarden;aardes
move mountains	yes	move/VERB mountains/NOUN /PUNCT moves/VERB moving/VERB mountain/NOUN	mountains mountain	berg;bergen berg;bergen
move the goalposts	yes	moving/VERB goalposts/NOUN move/VERB /PUNCT moved/VERB	goalposts	doelpunt;doelpalen;doelpaal
much of a muchness	yes	much/ADJ of/ADP muchness/NOUN	muchness	veel;veelheid
muddy the waters	yes	waters/NOUN muddied/VERB muddy/VERB muddies/VERB water/NOUN muddying/VERB	waters water	wateren;water wateren;water
mum's the word	yes	mum/PROPN s/PART word/NOUN /PUNCT	word	woord;woorden
mutton dressed as lamb	yes	mutton/NOUN dressed/VERB as/SCONJ lamb/NOUN	mutton lamb	schapenvlees;schapen;schaapjes;schaap lamsvlees;lam;lammeren;lammetjes;lammetje
my foot!	yes	my/DET foot/NOUN /PUNCT	foot	voeten;voet
name names	yes	name/VERB names/NOUN /PUNCT	names	naam;namen
neck and neck	yes	neck/NOUN and/CCONJ	neck	hals;nekken;nek;halzen
neck of the woods	yes	neck/NOUN of/ADP woods/NOUN	neck woods	hals;nekken;nek;halzen bos;hout
neither fish nor fowl	yes	neither/CCONJ fish/NOUN nor/CCONJ fowl/NOUN	fish fowl	vis vogeltjes;vogel;vogeltje
never say die	yes	never/ADV say/VERB die/NOUN /PUNCT	die	dobbelstenen;dobbelsteen;sterv;sterveling;sterven;sterfgeval
never the twain shall meet	yes	never/ADV twain/NOUN shall/VERB meet/VERB	twain	
new blood	yes	new/ADJ blood/NOUN /PUNCT	blood	bloed
nice as pie	yes	nice/ADJ as/SCONJ pie/NOUN	pie	taart;taarten
night and day	yes	night/NOUN and/CCONJ day/NOUN nights/NOUN days/NOUN	night day nights days	avond;nacht;nachten dagen;dag nachten;nacht;avond dagen;dag
nine times out of ten	yes	nine/NUM times/NOUN out/SCONJ of/ADP ten/NUM	nine times ten	negen;neg;negenen;negens keer;tijd tientje;tienen;tien;tiental;tientallen;ti
no dice	yes	no/DET dice/NOUN	dice	dobbelstenen;dobbelsteen
no great shakes	yes	no/DET great/ADJ shakes/NOUN	shakes	schudden;schudt
no laughing matter	yes	no/DET laughing/ADJ matter/NOUN /PUNCT	matter	materie;zaak;in;zaken;iets
no man's land	yes	no/DET man/NOUN s/PART land/NOUN /PUNCT	man land	man;mannen land;landen
no questions asked	yes	no/DET questions/NOUN asked/VERB /PUNCT	questions	vraag;vragen
no rest for the wicked	yes	no/DET rest/NOUN for/ADP wicked/ADJ	rest	rust
no smoke without fire	yes	no/DET smoke/NOUN without/ADP fire/NOUN /PUNCT	smoke fire	sigaretje;rookt;roken;sigaret;sigaretten;rook vuurtje;vuur;branden;brand
no spring chicken	yes	no/DET spring/NOUN chicken/NOUN	spring chicken	bron;veer;lente;veren kip;kippen
no strings attached	yes	no/DET strings/NOUN attached/VERB /PUNCT	strings	snaren;snaar
no sweat	yes	no/DET sweat/NOUN sweatshe/NOUN	sweat sweatshe	zweet;zweetzak;zweetbal ;zweetzak;zweetvrouw;zweethaar
no time like the present	yes	no/DET time/NOUN like/SCONJ present/NOUN /PUNCT	time present	keer;tijd presenteert;heden;presenteren;cadeautje;cadeau;cadeautjes;geschenk
no two ways about it	yes	no/DET two/NUM ways/NOUN about/ADP it/PRON	two ways	twee;tweeën;tweeling manier;manieren
not a pretty sight	yes	not/PART pretty/ADJ sight/NOUN	sight	bezienswaardigheid;aanblik;vizier;bezienswaardigheden;gezicht;zicht
not bat an eye	yes	nt/PART bat/VERB eye/NOUN	eye	ogen;oog
not cricket	yes	not/PART cricket/NOUN /PUNCT	cricket	krekel;krekels
not give a fig	yes	nt/PART give/VERB fig/NOUN not/PART	fig	vijgen;vijg;vijge;vijgje;vijgetje
not just a pretty face	yes	not/PART just/ADV pretty/ADJ face/NOUN	face	gezicht;gezichten
not miss a trick	yes	nt/PART miss/VERB trick/NOUN	trick	trucjes;trucje;truck;trucs;truc
not much cop	yes	not/PART much/ADJ cop/NOUN	cop	agent;politieman;agenten;smeris;politieagent;politie
not on your life	yes	not/PART on/ADP your/DET life/NOUN	life	leven;levens
not to put too fine a point on it	yes	not/PART to/PART put/VERB too/ADV fine/ADJ point/NOUN on/ADP it/PRON	point	punt;punten
not worth the candle	yes	not/PART worth/ADJ candle/NOUN /PUNCT	candle	kaarsjes;kaars;kaarsje;kaarsen
nothing to it	yes	nothing/PRON to/ADP it/PRON /PUNCT nothin/NOUN	nothin	niks;niets
nudge nudge wink wink	yes	nudge/NOUN wink/NOUN	nudge wink	zet;duwtje;duw;pudge;zetje;duwtjes knipoog;knipogen
nuts and bolts	yes	nuts/NOUN and/CCONJ bolts/NOUN /PUNCT nut/NOUN bolt/NOUN	nuts bolts nut bolt	nootje;noot;noten;moer bouten nootje;moer;noot;noten;gek grendel;bout;bouten
nutty as a fruitcake	yes	nutty/ADJ as/SCONJ fruitcake/NOUN /PUNCT	fruitcake	vruchtentaart;fruitcake;fruittaart;vruchtencake;fruitkoeken
odd one out	yes	odd/ADJ one/NOUN out/ADP	one	een;één;eentje;degene;degenen;ene
odds and ends	yes	odds/NOUN and/CCONJ ends/NOUN /PUNCT	odds ends	vreemde;vreemd;kansen;kans;vreemds;raar;rare eindigen;eindigt;einde
off the beaten track	yes	off/ADP beaten/VERB track/NOUN /PUNCT tracks/NOUN	track tracks	spoor;sporen spoor;sporen
off the cuff	yes	off/ADP cuff/NOUN /PUNCT	cuff	handboei;manchetten;handboeien;manchet;boeien
off the hook	yes	off/ADP hook/NOUN /PUNCT hookand/NUM	hook hookand	haken;haak haak en;en;haak
off the mark	yes	off/ADP mark/NOUN	mark	merkt;teken;merkteken;sporen;merken
off the record	yes	off/ADP record/NOUN /PUNCT	record	plaat;strafblad;dossier
off the shelf	yes	off/ADP shelf/NOUN shelves/NOUN /PUNCT	shelf shelves	schap;plank;planken;plankenkast;schappen;plankje schap;plank;planken;plankenkast;schappen;plankje
off the top of your head	yes	off/ADP top/NOUN of/ADP your/DET head/NOUN /PUNCT	top head	top;topje kop;hoofd;hoofden
off the wall	yes	off/ADP wall/NOUN walls/NOUN	wall walls	muren;muur muren;muur
off your rocker	yes	off/ADP your/DET rocker/NOUN	rocker	rocker
oil and water	yes	oil/NOUN and/CCONJ water/NOUN /PUNCT	oil water	oliën;olie wateren;water
old as the hills	yes	old/ADJ as/SCONJ hills/NOUN /PUNCT	hills	heuvels;heuvel
old hat	yes	old/ADJ hat/NOUN hats/NOUN /PUNCT	hat hats	hoedje;hoed;hoeden;hoedjes hoedje;hoed;hoeden;hoedjes
on a full stomach	yes	on/ADP full/ADJ stomach/NOUN	stomach	magen;buik;maag
on a roll	yes	on/ADP roll/NOUN rolls/NOUN rolling/VERB	roll rolls	rol;broodje;brood;rolt;rolletjes;rolletje rol;broodje;brood;rolt;rolletjes;rolletje
on a shoestring	yes	on/ADP shoestring/NOUN	shoestring	schoenentring;schoentring;veter;schoenveter
on a silver platter	yes	on/ADP silver/ADJ platter/NOUN /PUNCT platters/NOUN	platter platters	schotel;dienblad;schalen;schaal;schoteltje schotel;dienblad;schalen;schaal;schoteltje
on board	yes	on/ADP board/NOUN boards/NOUN /PUNCT	board boards	raad;bord;borden;plank;planken raad;bord;borden;plank;planken
on cloud nine	yes	on/ADP cloud/NOUN nine/NUM	cloud nine	bewolking;wolkje;wolk;wolken negen;neg;negenen;negens
on edge	yes	on/ADP edge/NOUN /PUNCT edges/NOUN	edge edges	rand;randen;randje rand;randen;randje
on ice	yes	on/ADP ice/NOUN icing/VERB /PUNCT	ice	ijsjes;ijsje;ijs
on paper	yes	on/ADP paper/NOUN papers/NOUN /PUNCT	paper papers	krant;papieren;papier;papiertje krant;papieren;papier;papiertje
on someone's mind	yes	on/ADP hunter/PROPN mind/NOUN your/DET his/DET my/DET /PUNCT their/DET minds/NOUN her/DET parkinson/PROPN anyone/PRON jordan/PROPN people/NOUN our/DET everyone/PRON government/NOUN peter/PROPN dalgliesh/PROPN one/PRON gooch/PROPN alain/PROPN katz/PROPN hilaire/PROPN duke/PROPN woman/NOUN nicandra/PROPN william/PROPN	mind minds people government woman	geesten;geest geesten;geest mensen;mens;volk overheid;regering;regeringen vrouwen;vrouw
on tenterhooks	yes	on/ADP tenterhooks/NOUN	tenterhooks	tenterhaken;tenterhaaks;tenterhak;tenterhaak
on the back burner	yes	on/ADP back/ADJ burner/NOUN /PUNCT	burner	brander;prepaid;branders
on the back of	yes	on/ADP back/NOUN of/ADP backs/NOUN	back backs	rug;ruggen;terug ruggen;rug;terug
on the ball	yes	on/ADP ball/NOUN balls/NOUN /PUNCT	ball balls	ballen;bal ballen;bal
on the blink	yes	on/ADP blink/NOUN	blink	knipperlicht;knippert;knippering;knipper;knipperen;gezicht
on the bounce	yes	on/ADP bounce/NOUN	bounce	stuiteren;stuiter;stuitert
on the button	yes	on/ADP button/NOUN buttons/NOUN /PUNCT	button buttons	knopje;knoopje;knoop;knop;knoppen knoopje;knoppen;knoop;knop;knopje
on the cards	yes	on/ADP cards/NOUN card/NOUN /PUNCT	cards card	kaarten;kaart;kaartje kaartje;kaart;kaarten
on the carpet	yes	on/ADP carpet/NOUN /PUNCT carpets/NOUN	carpet carpets	tapijt;kleed;tapijten tapijt;kleed;tapijten
on the cuff	yes	on/ADP cuff/NOUN cuffs/NOUN	cuff cuffs	handboei;manchetten;handboeien;manchet;boeien handboei;manchetten;handboeien;manchet;boeien
on the dot	yes	on/ADP dot/NOUN /PUNCT dots/NOUN	dot dots	stipje;stip;stippen;puntje;punt stipje;stip;stippen;puntje;punt
on the double	yes	on/ADP double/ADJ /PUNCT doubles/NOUN	doubles	dubbelspel;dubbel;dubbele;dubbelganger;dubbelgangers
on the face of it	yes	on/ADP face/NOUN of/ADP it/PRON	face	gezicht;gezichten
on the fiddle	yes	on/ADP fiddle/NOUN	fiddle	viooltjes;viool;viooltje
on the fly	yes	on/ADP fly/NOUN /PUNCT flies/NOUN	fly flies	vliegen;vlieg vliegen;vlieg
on the game	yes	on/ADP game/NOUN games/NOUN /PUNCT	game games	spel;spelletjes;wedstrijd;spelletje spelletje;spelletjes;spel;wedstrijd
on the hoof	yes	on/ADP hoof/NOUN /PUNCT hooves/NOUN	hoof hooves	hoef;hoeven hoef;hoeven
on the hop	yes	on/ADP hop/NOUN /PUNCT	hop	sprong;hop;springen
on the horn	yes	on/ADP horn/NOUN horns/NOUN /PUNCT	horn horns	hoorns;horens;toeter;hoorn;claxon hoorns;horens;toeter;hoorn;claxon
on the horns of a dilemma	yes	on/ADP horns/NOUN of/ADP dilemma/NOUN	horns dilemma	hoorns;horens;toeter;hoorn;claxon dilemma;dilemmas
on the house	yes	on/ADP house/NOUN houses/NOUN /PUNCT	house houses	huizen;huis huizen;huis
on the knocker	yes	on/ADP knocker/NOUN	knocker	klop;sloerie;klopper;kloppers;klopje
on the lam	yes	on/ADP lam/NOUN	lam	ik;lam;lammetje
on the level	yes	on/ADP level/NOUN levels/NOUN /PUNCT	level levels	niveaus;niveau;level niveaus;niveau;level
on the make	yes	on/ADP make/NOUN makes/NOUN /PUNCT	make makes	maakt;merk;maken maakt;merk;maken
on the mend	yes	on/ADP mend/NOUN /PUNCT	mend	herstell;herstel;herstelmiddel;herstellen;genezing
on the money	yes	on/ADP money/NOUN /PUNCT monies/NOUN moneys/NOUN	money monies moneys	geld geldbedrag;gelden;geld geld
on the nod	yes	on/ADP nod/NOUN	nod	knikjes;knikken;knik;knikt;knipoog;knikje
on the nose	yes	on/ADP nose/NOUN noses/NOUN	nose noses	neus;neuzen neus;neuzen
on the pull	yes	on/ADP pull/NOUN /PUNCT	pull	trekken;trekt;trek;trekje;aantrekkingskracht
on the rebound	yes	on/ADP rebound/NOUN	rebound	terugslag;rebound;opleving
on the rocks	yes	on/ADP rock/NOUN rocks/NOUN /PUNCT	rock rocks	rotsen;steen;rots;stenen rotsen;steen;rots;stenen
on the ropes	yes	on/ADP rope/NOUN ropes/NOUN	rope ropes	touwen;touw touwen;touw
on the run	yes	on/ADP run/NOUN runs/NOUN /PUNCT	run runs	loopt;rennen;lopen loopt;rennen;lopen
on the same page	yes	on/ADP same/ADJ page/NOUN pages/NOUN	page pages	bladzijde;paginas;pagina bladzijde;paginas;pagina
on the same wavelength	yes	on/ADP same/ADJ wavelength/NOUN /PUNCT	wavelength	golflengtes;golflengten;golflengte
on the shelf	yes	on/ADP shelves/NOUN shelf/NOUN /PUNCT	shelves shelf	schap;plank;planken;plankenkast;schappen;plankje schap;plank;planken;plankenkast;schappen;plankje
on the side of the angels	yes	on/ADP side/NOUN of/ADP angels/NOUN /PUNCT	side angels	zijde;zijden;zijkant;kant engelen;engeltje;engel
on the skids	yes	on/ADP skids/NOUN /PUNCT	skids	slippen;slip
on the spur of the moment	yes	on/ADP spur/NOUN of/ADP moment/NOUN /PUNCT	spur moment	spoor;sporen;uitloper moment;momenten
on the square	yes	on/ADP square/NOUN /PUNCT squares/NOUN	square squares	vierkantje;vierkanten;vierkant vierkantje;vierkanten;vierkant
on the stump	yes	on/ADP stump/NOUN stumps/NOUN /PUNCT	stump stumps	stomp;stronken;stompje;stronk stomp;stronken;stompje;stronk
on the take	yes	on/ADP take/NOUN	take	opname;neem;take;nemen;neemt
on the trot	yes	on/ADP trot/NOUN trots/NOUN	trot trots	draaft;draf draaft;draf
on the up and up	yes	on/ADP up/NOUN and/CCONJ /PUNCT	up	omhoog
on the wagon	yes	on/ADP wagon/NOUN wagons/NOUN	wagon wagons	wagens;kar;wagen wagens;kar;wagen
on the warpath	yes	on/ADP warpath/NOUN	warpath	oorlogspaden;oorlogspad
on thin ice	yes	on/ADP thin/ADJ ice/NOUN thinnest/ADJ /PUNCT	ice	ijsjes;ijsje;ijs
on top of the world	yes	on/ADP top/NOUN of/ADP world/NOUN /PUNCT	top world	top;topje werelden;wereld
on your high horse	yes	on/ADP your/DET high/ADJ horse/NOUN	horse	paarden;paard
on your soapbox	yes	on/ADP your/DET soapbox/NOUN	soapbox	zeepkis;zeepkistjes;zeepdoos;zeepkistje;soapbox;zeepkisten;zeepkist
on your toes	yes	on/ADP your/DET toes/NOUN /PUNCT toe/NOUN	toes toe	teen;tenen teen;tenen
once in a blue moon	yes	once/ADV in/ADP blue/ADJ moon/NOUN /PUNCT	blue moon	blauw maan;manen
once in a while	yes	once/ADV in/ADP while/NOUN /PUNCT	while	terwijl;tijd;tijdje
one for the road	yes	one/NUM for/ADP road/NOUN /PUNCT	one road	een;één;eentje;degene;degenen;ene wegen;weg
one good turn deserves another	yes	one/NUM good/ADJ turn/NOUN deserves/VERB another/DET	one turn	een;één;eentje;degene;degenen;ene afslag;draaien;bocht;bochten;draait;draai
one in the eye for	yes	one/NUM in/ADP eye/NOUN for/ADP	one eye	een;één;eentje;degene;degenen;ene ogen;oog
one of those days	yes	one/NUM of/ADP those/DET days/NOUN /PUNCT	one days	een;één;eentje;degene;degenen;ene dagen;dag
one of those things	yes	one/NUM of/ADP those/DET things/NOUN /PUNCT	one things	een;één;eentje;degene;degenen;ene dingen;iets;ding
one-horse race	yes	one/NUM /PUNCT horse/NOUN race/NOUN	one horse race	een;één;eentje;degene;degenen;ene paarden;paard ras;race;wedstrijd
only time will tell	yes	only/ADJ time/NOUN will/VERB tell/VERB	time	keer;tijd
open someone's eyes	yes	opened/VERB her/DET eyes/NOUN my/DET open/VERB his/DET our/DET opening/VERB your/DET opens/VERB gorbachev/PROPN /PUNCT west/PROPN wide/ADJ its/DET people/NOUN	eyes people	ogen;oog mensen;mens;volk
open the floodgates	yes	opened/VERB floodgates/NOUN open/VERB floodgate/NOUN opening/VERB opens/VERB	floodgates floodgate	sluis;sluispoort;sluizen;sluisdeuren;sluisdeur sluis;sluispoort;sluizen;sluisdeuren;sluisdeur
out of kilter	yes	out/SCONJ of/ADP kilter/NOUN	kilter	kilter;kil;killer;kilte
out of line	yes	out/SCONJ of/ADP line/NOUN /PUNCT lines/NOUN	line lines	lijn;tekst;lijnen;rij lijn;tekst;lijnen;rij
out of order	yes	out/SCONJ of/ADP order/NOUN /PUNCT	order	bestellen;bestellingen;bevelen;bevel;opdracht;bestelling
out of pocket	yes	out/SCONJ of/ADP pocket/NOUN pockets/NOUN /PUNCT	pocket pockets	zak;zakje;zakken zak;zakje;zakken
out of sight	yes	out/SCONJ of/ADP sight/NOUN	sight	bezienswaardigheid;aanblik;vizier;bezienswaardigheden;gezicht;zicht
out of sight, out of mind	yes	out/SCONJ of/ADP sight/NOUN /PUNCT mind/NOUN	sight mind	bezienswaardigheid;aanblik;vizier;bezienswaardigheden;gezicht;zicht geesten;geest
out of sorts	yes	out/SCONJ of/ADP sorts/NOUN sort/NOUN /PUNCT	sorts sort	soort;soorten soort;soorten
out of the blue	yes	out/SCONJ of/ADP blue/NOUN /PUNCT blueguardian/PROPN	blue	blauw
out of the box	yes	out/SCONJ of/ADP boxes/NOUN box/NOUN	boxes box	dozen;kist;doos dozen;kist;doos
out of the loop	yes	out/SCONJ of/ADP loop/NOUN /PUNCT	loop	lusjes;lusje;lus;lussen;loop
out of the picture	yes	out/SCONJ of/ADP picture/NOUN /PUNCT pictures/NOUN	picture pictures	schilderij;fotos;foto schilderij;fotos;foto
out of the question	yes	out/SCONJ of/ADP question/NOUN /PUNCT questions/NOUN	question questions	vraag;vragen vraag;vragen
out of the running	yes	out/SCONJ of/ADP running/NOUN /PUNCT	running	;rennen;loopt;lopen
out of the woods	yes	out/SCONJ of/ADP woods/NOUN wood/NOUN woodsshe/NUM	woods wood woodsshe	bos;hout hout;bos bosshe;bos;houtsj;bosje
out of thin air	yes	out/SCONJ of/ADP thin/ADJ air/NOUN /PUNCT	air	luchtje;uitgezonden op;uitzenden;lucht;op
out of this world	yes	out/SCONJ of/ADP this/DET world/NOUN /PUNCT worldeffect/NOUN	world worldeffect	werelden;wereld worlddeffect;wereldeffect
out of whack	yes	out/SCONJ of/ADP whack/NOUN	whack	klap;mep;slaan;slaat
out of your mind	yes	out/SCONJ of/ADP your/DET mind/NOUN /PUNCT	mind	geesten;geest
out on a limb	yes	out/ADP on/ADP limb/NOUN /PUNCT	limb	ledematen;lidmaat;ledemaat
out to lunch	yes	out/ADP to/ADP lunch/NOUN /PUNCT	lunch	lunchen;lunch
over my dead body	yes	over/ADP my/DET dead/ADJ body/NOUN /PUNCT	body	lichaam;lijk;lichamen
over the counter	yes	over/ADP counter/NOUN	counter	tellers;teller;balie;toonbank
over the hill	yes	over/ADP hills/NOUN hill/NOUN /PUNCT	hills hill	heuvels;heuvel heuvels;heuvel
over the moon	yes	over/ADP moon/NOUN /PUNCT	moon	maan;manen
